customer_id,age_group,city,occupation,gender,marital status,avg_income,month_avg_spend ,avg_income_utilization_monthly
ATQCUS0955,35-45,Mumbai,Salaried Other Employees,Male,Married,42082,24799,58.93%
ATQCUS0956,35-45,Mumbai,Salaried Other Employees,Male,Married,40504,23713,58.54%
ATQCUS0957,35-45,Mumbai,Salaried Other Employees,Male,Married,43081,26113,60.61%
ATQCUS0958,35-45,Mumbai,Salaried Other Employees,Male,Married,40953,21729,53.06%
ATQCUS0959,35-45,Mumbai,Salaried Other Employees,Male,Married,44030,26486,60.15%
ATQCUS0960,35-45,Mumbai,Salaried Other Employees,Male,Married,43164,24519,56.80%
ATQCUS0961,35-45,Mumbai,Salaried Other Employees,Male,Married,40365,25791,63.89%
ATQCUS0962,35-45,Mumbai,Salaried Other Employees,Male,Married,39318,23633,60.11%
ATQCUS0963,35-45,Mumbai,Salaried Other Employees,Male,Married,39792,23410,58.83%
ATQCUS0964,35-45,Mumbai,Salaried Other Employees,Male,Married,39856,24333,61.05%
ATQCUS0965,35-45,Mumbai,Salaried Other Employees,Male,Married,40330,27583,68.39%
ATQCUS0966,35-45,Mumbai,Salaried Other Employees,Male,Married,42157,24796,58.82%
ATQCUS0967,35-45,Mumbai,Salaried Other Employees,Male,Married,41846,26538,63.42%
ATQCUS0968,35-45,Mumbai,Salaried Other Employees,Male,Married,40432,22915,56.67%
ATQCUS0969,35-45,Mumbai,Salaried Other Employees,Male,Married,43264,24505,56.64%
ATQCUS0970,35-45,Mumbai,Salaried Other Employees,Male,Married,45061,26867,59.62%
ATQCUS0971,35-45,Mumbai,Salaried Other Employees,Male,Married,40707,24032,59.04%
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,23290,56.89%
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,24233,61.22%
ATQCUS0974,35-45,Mumbai,Salaried Other Employees,Male,Married,42441,27176,64.03%
ATQCUS0975,35-45,Mumbai,Salaried Other Employees,Male,Married,43657,26844,61.49%
ATQCUS0976,35-45,Mumbai,Salaried Other Employees,Male,Married,40128,23511,58.59%
ATQCUS0977,35-45,Mumbai,Salaried Other Employees,Male,Married,43849,25371,57.86%
ATQCUS0978,35-45,Mumbai,Salaried Other Employees,Male,Married,42892,24413,56.92%
ATQCUS0979,35-45,Mumbai,Salaried Other Employees,Male,Married,42560,24722,58.09%
ATQCUS0980,35-45,Mumbai,Salaried Other Employees,Male,Married,42724,26605,62.27%
ATQCUS0981,35-45,Mumbai,Salaried Other Employees,Male,Married,41736,23896,57.26%
ATQCUS0982,35-45,Mumbai,Salaried Other Employees,Male,Married,40301,22631,56.15%
ATQCUS0983,35-45,Mumbai,Salaried Other Employees,Male,Married,39638,22933,57.86%
ATQCUS0984,35-45,Mumbai,Salaried Other Employees,Male,Married,39566,22014,55.64%
ATQCUS0985,35-45,Mumbai,Salaried Other Employees,Male,Married,39349,20716,52.65%
ATQCUS0986,35-45,Mumbai,Salaried Other Employees,Male,Married,42198,25999,61.61%
ATQCUS0987,35-45,Mumbai,Salaried Other Employees,Male,Married,42307,26087,61.66%
ATQCUS0988,35-45,Mumbai,Salaried Other Employees,Male,Married,40492,25133,62.07%
ATQCUS0989,35-45,Mumbai,Business Owners,Male,Married,75715,35113,46.38%
ATQCUS0990,35-45,Mumbai,Business Owners,Male,Married,74623,34509,46.24%
ATQCUS0991,35-45,Mumbai,Business Owners,Male,Married,73236,31466,42.96%
ATQCUS0992,35-45,Mumbai,Business Owners,Male,Married,75414,34800,46.15%
ATQCUS0993,35-45,Mumbai,Business Owners,Male,Married,71182,31126,43.73%
ATQCUS0994,35-45,Mumbai,Business Owners,Male,Married,71233,30461,42.76%
ATQCUS0995,35-45,Mumbai,Business Owners,Male,Married,70447,31858,45.22%
ATQCUS0996,35-45,Mumbai,Business Owners,Male,Married,77341,36583,47.30%
ATQCUS0997,35-45,Mumbai,Business Owners,Male,Married,70899,34640,48.86%
ATQCUS0998,35-45,Mumbai,Business Owners,Male,Married,74158,34248,46.18%
ATQCUS0999,35-45,Mumbai,Business Owners,Male,Married,70346,31150,44.28%
ATQCUS1000,35-45,Mumbai,Business Owners,Male,Married,78230,32029,40.94%
ATQCUS1001,35-45,Mumbai,Business Owners,Male,Married,77930,33019,42.37%
ATQCUS1002,35-45,Mumbai,Business Owners,Male,Married,73251,30520,41.66%
ATQCUS1003,35-45,Mumbai,Business Owners,Male,Married,75421,31513,41.78%
ATQCUS1004,35-45,Mumbai,Business Owners,Male,Married,71765,33691,46.95%
ATQCUS1005,35-45,Mumbai,Business Owners,Male,Married,73866,32564,44.09%
ATQCUS1006,35-45,Mumbai,Business Owners,Male,Married,72881,32251,44.25%
ATQCUS1007,35-45,Mumbai,Business Owners,Male,Married,71600,30799,43.01%
ATQCUS1008,35-45,Mumbai,Business Owners,Male,Married,77300,39175,50.68%
ATQCUS1009,35-45,Mumbai,Business Owners,Male,Married,80223,35899,44.75%
ATQCUS1010,35-45,Mumbai,Business Owners,Male,Married,68324,30052,43.98%
ATQCUS1011,35-45,Mumbai,Business Owners,Male,Married,78519,35303,44.96%
ATQCUS1012,35-45,Mumbai,Business Owners,Male,Married,76638,36044,47.03%
ATQCUS1013,35-45,Mumbai,Business Owners,Male,Married,73604,32894,44.69%
ATQCUS1014,35-45,Mumbai,Business Owners,Male,Married,69687,28645,41.11%
ATQCUS1015,35-45,Mumbai,Business Owners,Male,Married,76759,33303,43.39%
ATQCUS1016,35-45,Mumbai,Business Owners,Male,Married,74404,32692,43.94%
ATQCUS1017,35-45,Mumbai,Business Owners,Male,Married,77592,30102,38.79%
ATQCUS1018,35-45,Mumbai,Business Owners,Male,Married,73574,33976,46.18%
ATQCUS1019,35-45,Mumbai,Freelancers,Male,Married,36428,23076,63.35%
ATQCUS1020,35-45,Mumbai,Freelancers,Male,Married,35503,21333,60.09%
ATQCUS1021,35-45,Mumbai,Freelancers,Male,Married,37737,22953,60.82%
ATQCUS1022,35-45,Mumbai,Freelancers,Male,Married,37107,23399,63.06%
ATQCUS1023,35-45,Mumbai,Freelancers,Male,Married,37110,20891,56.29%
ATQCUS1024,35-45,Mumbai,Freelancers,Male,Married,37078,24313,65.57%
ATQCUS1025,35-45,Mumbai,Freelancers,Male,Married,36946,23353,63.21%
ATQCUS1026,35-45,Mumbai,Freelancers,Male,Married,38386,27015,70.38%
ATQCUS1027,35-45,Mumbai,Freelancers,Male,Married,38858,24115,62.06%
ATQCUS1028,35-45,Mumbai,Freelancers,Male,Married,37667,22917,60.84%
ATQCUS1029,35-45,Mumbai,Freelancers,Male,Married,39114,23871,61.03%
ATQCUS1030,35-45,Mumbai,Freelancers,Male,Married,36870,22057,59.82%
ATQCUS1031,35-45,Mumbai,Freelancers,Male,Married,36153,19209,53.13%
ATQCUS1032,35-45,Mumbai,Freelancers,Male,Married,36628,23446,64.01%
ATQCUS1033,35-45,Mumbai,Freelancers,Male,Married,39235,23642,60.26%
ATQCUS1034,35-45,Mumbai,Freelancers,Male,Married,33721,22690,67.29%
ATQCUS1035,35-45,Mumbai,Freelancers,Male,Married,39946,25523,63.89%
ATQCUS1036,35-45,Mumbai,Freelancers,Male,Married,35532,23621,66.48%
ATQCUS1037,35-45,Mumbai,Freelancers,Male,Married,35995,22503,62.52%
ATQCUS1038,35-45,Mumbai,Freelancers,Male,Married,37602,23855,63.44%
ATQCUS1039,35-45,Mumbai,Freelancers,Male,Married,36239,22612,62.40%
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,25022,66.17%
ATQCUS1041,35-45,Mumbai,Freelancers,Male,Married,35433,22158,62.53%
ATQCUS1042,35-45,Mumbai,Freelancers,Male,Married,35003,21122,60.34%
ATQCUS1043,35-45,Mumbai,Freelancers,Male,Married,36132,22516,62.31%
ATQCUS1044,35-45,Mumbai,Freelancers,Male,Married,38081,22994,60.38%
ATQCUS1045,35-45,Mumbai,Freelancers,Male,Married,37132,22571,60.79%
ATQCUS1046,35-45,Mumbai,Freelancers,Male,Married,38027,24688,64.92%
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,20804,57.28%
ATQCUS1048,35-45,Mumbai,Freelancers,Male,Married,36816,24100,65.46%
ATQCUS1049,35-45,Mumbai,Freelancers,Male,Married,34224,20783,60.73%
ATQCUS1050,35-45,Mumbai,Freelancers,Male,Married,34241,19797,57.82%
ATQCUS1051,35-45,Mumbai,Freelancers,Male,Married,36685,23381,63.73%
ATQCUS1052,35-45,Mumbai,Freelancers,Male,Married,35430,22818,64.40%
ATQCUS1053,35-45,Mumbai,Freelancers,Male,Married,38631,26174,67.75%
ATQCUS1054,35-45,Mumbai,Freelancers,Male,Married,38474,22893,59.50%
ATQCUS1055,35-45,Mumbai,Freelancers,Male,Married,35870,22180,61.83%
ATQCUS1056,35-45,Mumbai,Government Employees,Male,Married,52857,20225,38.26%
ATQCUS1057,35-45,Mumbai,Government Employees,Male,Married,52282,22733,43.48%
ATQCUS1058,35-45,Mumbai,Government Employees,Male,Married,58212,24223,41.61%
ATQCUS1059,35-45,Mumbai,Government Employees,Male,Married,54248,23619,43.54%
ATQCUS1060,35-45,Mumbai,Government Employees,Male,Married,59180,23467,39.65%
ATQCUS1061,35-45,Mumbai,Government Employees,Male,Married,59703,25215,42.23%
ATQCUS1062,35-45,Mumbai,Government Employees,Male,Married,52144,20155,38.65%
ATQCUS1063,35-45,Mumbai,Government Employees,Male,Married,52731,21439,40.66%
ATQCUS1064,35-45,Mumbai,Government Employees,Male,Married,54010,22057,40.84%
ATQCUS1065,35-45,Mumbai,Government Employees,Male,Married,57090,23985,42.01%
ATQCUS1066,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69514,45044,64.80%
ATQCUS1067,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67321,44886,66.67%
ATQCUS1068,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69464,41927,60.36%
ATQCUS1069,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67891,43360,63.87%
ATQCUS1070,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67024,47930,71.51%
ATQCUS1071,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69164,46805,67.67%
ATQCUS1072,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69823,43444,62.22%
ATQCUS1073,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68238,44576,65.32%
ATQCUS1074,35-45,Delhi NCR,Salaried IT Employees,Male,Married,63764,42878,67.25%
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,41061,65.45%
ATQCUS1076,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68151,43491,63.82%
ATQCUS1077,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65586,44995,68.60%
ATQCUS1078,35-45,Delhi NCR,Salaried IT Employees,Male,Married,63849,42063,65.88%
ATQCUS1079,35-45,Delhi NCR,Salaried IT Employees,Male,Married,70726,42297,59.80%
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,38849,59.33%
ATQCUS1081,35-45,Delhi NCR,Salaried IT Employees,Male,Married,64319,42414,65.94%
ATQCUS1082,35-45,Delhi NCR,Salaried IT Employees,Male,Married,64618,40693,62.97%
ATQCUS1083,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66830,39149,58.58%
ATQCUS1084,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65471,41174,62.89%
ATQCUS1085,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62820,42391,67.48%
ATQCUS1086,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68289,41955,61.44%
ATQCUS1087,35-45,Delhi NCR,Salaried IT Employees,Male,Married,70149,48996,69.85%
ATQCUS1088,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68210,42620,62.48%
ATQCUS1089,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62930,41088,65.29%
ATQCUS1090,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66513,40896,61.49%
ATQCUS1091,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68554,47754,69.66%
ATQCUS1092,35-45,Delhi NCR,Salaried IT Employees,Male,Married,70385,42955,61.03%
ATQCUS1093,35-45,Delhi NCR,Salaried IT Employees,Male,Married,60849,38449,63.19%
ATQCUS1094,35-45,Delhi NCR,Salaried IT Employees,Male,Married,60801,34906,57.41%
ATQCUS1095,35-45,Delhi NCR,Salaried IT Employees,Male,Married,61709,39441,63.91%
ATQCUS1096,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68165,47984,70.39%
ATQCUS1097,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66362,42462,63.98%
ATQCUS1098,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69222,44305,64.00%
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,39118,59.47%
ATQCUS1100,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62938,42090,66.87%
ATQCUS1101,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67312,45287,67.28%
ATQCUS1102,35-45,Delhi NCR,Salaried IT Employees,Male,Married,63304,42342,66.89%
ATQCUS1103,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62471,39420,63.10%
ATQCUS1104,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69126,44189,63.93%
ATQCUS1105,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65381,43918,67.17%
ATQCUS1106,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66973,44117,65.87%
ATQCUS1107,35-45,Delhi NCR,Salaried Other Employees,Male,Married,43776,25195,57.55%
ATQCUS1108,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38970,22434,57.57%
ATQCUS1109,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42937,22413,52.20%
ATQCUS1110,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38557,20255,52.53%
ATQCUS1111,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42079,22595,53.70%
ATQCUS1112,35-45,Delhi NCR,Salaried Other Employees,Male,Married,39920,21296,53.35%
ATQCUS1113,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40299,21516,53.39%
ATQCUS1114,35-45,Delhi NCR,Salaried Other Employees,Male,Married,44179,23877,54.05%
ATQCUS1115,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41563,20903,50.29%
ATQCUS1116,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40638,23959,58.96%
ATQCUS1117,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40508,20375,50.30%
ATQCUS1118,35-45,Delhi NCR,Salaried Other Employees,Male,Married,44390,25162,56.68%
ATQCUS1119,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42280,23832,56.37%
ATQCUS1120,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41910,22801,54.40%
ATQCUS1121,35-45,Delhi NCR,Salaried Other Employees,Male,Married,39540,21331,53.95%
ATQCUS1122,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42082,22180,52.71%
ATQCUS1123,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41493,21368,51.50%
ATQCUS1124,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38912,21336,54.83%
ATQCUS1125,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40556,19835,48.91%
ATQCUS1126,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38729,21733,56.12%
ATQCUS1127,35-45,Delhi NCR,Salaried Other Employees,Male,Married,43122,23431,54.34%
ATQCUS1128,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41825,22678,54.22%
ATQCUS1129,35-45,Delhi NCR,Salaried Other Employees,Male,Married,39122,20757,53.06%
ATQCUS1130,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40680,23812,58.53%
ATQCUS1131,35-45,Delhi NCR,Salaried Other Employees,Male,Married,39146,23355,59.66%
ATQCUS1132,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42018,21383,50.89%
ATQCUS1133,35-45,Delhi NCR,Salaried Other Employees,Male,Married,44121,23376,52.98%
ATQCUS1134,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41913,23076,55.06%
ATQCUS1135,35-45,Delhi NCR,Salaried Other Employees,Male,Married,37369,20408,54.61%
ATQCUS1136,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38389,20638,53.76%
ATQCUS1137,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41235,22438,54.42%
ATQCUS1138,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38734,21977,56.74%
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,21679,54.20%
ATQCUS1140,35-45,Delhi NCR,Business Owners,Male,Married,72245,28302,39.18%
ATQCUS1141,35-45,Delhi NCR,Business Owners,Male,Married,72301,28288,39.12%
ATQCUS1142,35-45,Delhi NCR,Business Owners,Male,Married,71703,32738,45.66%
ATQCUS1143,35-45,Delhi NCR,Business Owners,Male,Married,71966,30488,42.36%
ATQCUS1144,35-45,Delhi NCR,Business Owners,Male,Married,71775,28976,40.37%
ATQCUS1145,35-45,Delhi NCR,Business Owners,Male,Married,68296,29361,42.99%
ATQCUS1146,35-45,Delhi NCR,Business Owners,Male,Married,80200,36292,45.25%
ATQCUS1147,35-45,Delhi NCR,Business Owners,Male,Married,70646,29302,41.48%
ATQCUS1148,35-45,Delhi NCR,Business Owners,Male,Married,78598,33162,42.19%
ATQCUS1149,35-45,Delhi NCR,Business Owners,Male,Married,72119,29902,41.46%
ATQCUS1150,35-45,Delhi NCR,Business Owners,Male,Married,75706,30485,40.27%
ATQCUS1151,35-45,Delhi NCR,Business Owners,Male,Married,71540,29741,41.57%
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,35825,45.42%
ATQCUS1153,35-45,Delhi NCR,Business Owners,Male,Married,72671,26787,36.86%
ATQCUS1154,35-45,Delhi NCR,Business Owners,Male,Married,80917,37256,46.04%
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,31557,42.31%
ATQCUS1156,35-45,Delhi NCR,Business Owners,Male,Married,78469,30421,38.77%
ATQCUS1157,35-45,Delhi NCR,Business Owners,Male,Married,69895,28267,40.44%
ATQCUS1158,35-45,Delhi NCR,Business Owners,Male,Married,70321,30139,42.86%
ATQCUS1159,35-45,Delhi NCR,Business Owners,Male,Married,74565,30977,41.54%
ATQCUS1160,35-45,Delhi NCR,Business Owners,Male,Married,74557,32956,44.20%
ATQCUS1161,35-45,Delhi NCR,Business Owners,Male,Married,72811,28887,39.67%
ATQCUS1162,35-45,Delhi NCR,Business Owners,Male,Married,77512,30011,38.72%
ATQCUS1163,35-45,Delhi NCR,Freelancers,Male,Married,35211,18271,51.89%
ATQCUS1164,35-45,Delhi NCR,Freelancers,Male,Married,40377,24105,59.70%
ATQCUS1165,35-45,Delhi NCR,Freelancers,Male,Married,37532,20314,54.12%
ATQCUS1166,35-45,Delhi NCR,Freelancers,Male,Married,37833,21957,58.04%
ATQCUS1167,35-45,Delhi NCR,Freelancers,Male,Married,37115,18514,49.88%
ATQCUS1168,35-45,Delhi NCR,Freelancers,Male,Married,33923,20765,61.21%
ATQCUS1169,35-45,Delhi NCR,Freelancers,Male,Married,38406,22289,58.04%
ATQCUS1170,35-45,Delhi NCR,Freelancers,Male,Married,37665,19233,51.06%
ATQCUS1171,35-45,Delhi NCR,Freelancers,Male,Married,37141,22219,59.82%
ATQCUS1172,35-45,Delhi NCR,Freelancers,Male,Married,36243,20437,56.39%
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,19934,54.92%
ATQCUS1174,35-45,Delhi NCR,Freelancers,Male,Married,35492,18784,52.93%
ATQCUS1175,35-45,Delhi NCR,Freelancers,Male,Married,36258,20006,55.18%
ATQCUS1176,35-45,Delhi NCR,Freelancers,Male,Married,34954,21276,60.87%
ATQCUS1177,35-45,Delhi NCR,Freelancers,Male,Married,38353,19616,51.15%
ATQCUS1178,35-45,Delhi NCR,Freelancers,Male,Married,38354,22645,59.04%
ATQCUS1179,35-45,Delhi NCR,Freelancers,Male,Married,36273,20598,56.78%
ATQCUS1180,35-45,Delhi NCR,Freelancers,Male,Married,35625,19184,53.85%
ATQCUS1181,35-45,Delhi NCR,Freelancers,Male,Married,34855,19808,56.83%
ATQCUS1182,35-45,Delhi NCR,Freelancers,Male,Married,36557,20060,54.87%
ATQCUS1183,35-45,Delhi NCR,Freelancers,Male,Married,34513,21005,60.86%
ATQCUS1184,35-45,Delhi NCR,Freelancers,Male,Married,36940,20553,55.64%
ATQCUS1185,35-45,Delhi NCR,Freelancers,Male,Married,36227,20899,57.69%
ATQCUS1186,35-45,Delhi NCR,Freelancers,Male,Married,36290,18399,50.70%
ATQCUS1187,35-45,Delhi NCR,Freelancers,Male,Married,36700,22881,62.35%
ATQCUS1188,35-45,Delhi NCR,Freelancers,Male,Married,34256,17626,51.45%
ATQCUS1189,35-45,Delhi NCR,Freelancers,Male,Married,38468,20617,53.59%
ATQCUS1190,35-45,Delhi NCR,Freelancers,Male,Married,36324,20179,55.55%
ATQCUS1191,35-45,Delhi NCR,Freelancers,Male,Married,35509,20477,57.67%
ATQCUS1192,35-45,Delhi NCR,Freelancers,Male,Married,38813,21030,54.18%
ATQCUS1193,35-45,Delhi NCR,Freelancers,Male,Married,37513,21847,58.24%
ATQCUS1194,35-45,Delhi NCR,Freelancers,Male,Married,35877,20159,56.19%
ATQCUS1195,35-45,Delhi NCR,Freelancers,Male,Married,34249,19263,56.24%
ATQCUS1196,35-45,Delhi NCR,Freelancers,Male,Married,39120,22273,56.93%
ATQCUS1197,35-45,Delhi NCR,Freelancers,Male,Married,39415,21007,53.30%
ATQCUS1198,35-45,Delhi NCR,Freelancers,Male,Married,34894,21792,62.45%
ATQCUS1199,35-45,Delhi NCR,Freelancers,Male,Married,37313,19929,53.41%
ATQCUS1200,35-45,Delhi NCR,Freelancers,Male,Married,34488,20586,59.69%
ATQCUS1201,35-45,Delhi NCR,Freelancers,Male,Married,37219,18678,50.18%
ATQCUS1202,35-45,Delhi NCR,Freelancers,Male,Married,34924,20071,57.47%
ATQCUS1203,35-45,Delhi NCR,Government Employees,Male,Married,54829,20034,36.54%
ATQCUS1204,35-45,Delhi NCR,Government Employees,Male,Married,59291,21798,36.76%
ATQCUS1205,35-45,Delhi NCR,Government Employees,Male,Married,55460,20829,37.56%
ATQCUS1206,35-45,Delhi NCR,Government Employees,Male,Married,58174,20782,35.72%
ATQCUS1207,35-45,Delhi NCR,Government Employees,Male,Married,51669,17470,33.81%
ATQCUS1208,35-45,Delhi NCR,Government Employees,Male,Married,52827,19661,37.22%
ATQCUS1209,35-45,Delhi NCR,Government Employees,Male,Married,55925,19171,34.28%
ATQCUS1210,35-45,Delhi NCR,Government Employees,Male,Married,52269,20410,39.05%
ATQCUS1211,35-45,Delhi NCR,Government Employees,Male,Married,52961,19143,36.15%
ATQCUS1212,35-45,Bengaluru,Salaried IT Employees,Male,Married,62959,38503,61.15%
ATQCUS1213,35-45,Bengaluru,Salaried IT Employees,Male,Married,66641,38012,57.04%
ATQCUS1214,35-45,Bengaluru,Salaried IT Employees,Male,Married,67073,44055,65.68%
ATQCUS1215,35-45,Bengaluru,Salaried IT Employees,Male,Married,63533,37770,59.45%
ATQCUS1216,35-45,Bengaluru,Salaried IT Employees,Male,Married,63790,37773,59.22%
ATQCUS1217,35-45,Bengaluru,Salaried IT Employees,Male,Married,68658,42295,61.60%
